id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4
150,KK0010BT,DAMAR,Agathis dammara,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,105,38,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0641281,100.7783284,368.9812761,9,-,-,-,Joni Antoni,4/11/21 10:06,20000,"22359,53453",-,Chave et al. 2014,media/KamparK_3_150.jpg,media/KamparK_2_150.jpg,media/KamparK_1_150.jpg,media/KamparK_4_150.jpg
151,KK0011BT,MERANTI,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,57,31,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0641281,100.7783282,368.9812761,9,-,-,-,Viki Hedro,4/11/21 10:44,20000,"7239,991403",-,Chave et al. 2014,media/KamparK_3_151.jpg,media/KamparK_2_151.jpg,media/KamparK_1_151.jpg,media/KamparK_4_151.jpg
152,KK0012BT,MERANTI,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,79,24,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0642078,100.7782736,372.7735716,9,-,-,-,Viki Hedro,4/11/21 10:55,20000,"10664,87018",-,Chave et al. 2014,media/KamparK_3_152.jpg,media/KamparK_2_152.jpg,media/KamparK_1_152.jpg,media/KamparK_4_152.jpg
153,KK0013BT,PAMATASAN,Pangium edule,Pohon Dewasa,icon/mature_tree.svg,Least Concern,48,30,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0642708,100.7782876,392.5014412,9,-,-,-,Viki Hedro,4/11/21 11:06,20000,"4416,281143",-,Chave et al. 2014,media/KamparK_3_153.jpg,media/KamparK_2_153.jpg,media/KamparK_1_153.jpg,media/KamparK_4_153.jpg
154,KK0014BT,MODANG,Alseodaphne spp,Pohon Dewasa,icon/mature_tree.svg,-,49,27,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0642671,100.7784601,453.4070144,9,-,-,-,Viki Hedro,4/11/21 11:11,20000,"4641,093213",-,Chave et al. 2014,media/KamparK_3_154.jpg,media/KamparK_2_154.jpg,media/KamparK_1_154.jpg,media/KamparK_4_154.jpg
155,KK0015BT,OSAK/PANTAU,-,Pohon Dewasa,icon/mature_tree.svg,-,47,25,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0637634,100.7786025,380.2394104,9,-,-,-,Viki Hedro,4/11/21 11:24,20000,"2005,809057",-,Brown. 1997,media/KamparK_3_155.jpg,media/KamparK_2_155.jpg,media/KamparK_1_155.jpg,media/KamparK_4_155.jpg
156,KK0016BT,MERANTI BUNGA,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,64,56,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0638292,100.7782571,385.4517858,9,-,-,-,Viki Hedro,4/11/21 11:35,20000,"16165,76059",-,Chave et al. 2014,media/KamparK_3_156.jpg,media/KamparK_2_156.jpg,media/KamparK_1_156.jpg,media/KamparK_4_156.jpg
157,KK0017BT,PITATAR MERAH,ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data deficient,60,17,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0636116,100.7785644,493.773771,9,-,-,-,Viki Hedro,4/11/21 11:49,20000,"6118,880209",-,Chave et al. 2014,media/KamparK_3_157.jpg,media/KamparK_2_157.jpg,media/KamparK_1_157.jpg,media/KamparK_4_157.jpg
158,KK0018BT,ANTANGUR,Calophyllum spp,Pohon Dewasa,icon/mature_tree.svg,-,77,43,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0639633,100.7781105,419.4394879,9,-,-,-,Viki Hedro,4/11/21 11:57,20000,"17221,49236",-,Chave et al. 2014,media/KamparK_3_158.jpg,media/KamparK_2_158.jpg,media/KamparK_1_158.jpg,media/KamparK_4_158.jpg
159,KK0019BT,MERANTI AMBAI,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,49,25,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0641853,100.7781563,405.380302,9,-,-,-,Viki Hedro,4/11/21 12:10,20000,"4368,713008",-,Chave et al. 2014,media/KamparK_3_159.jpg,media/KamparK_2_159.jpg,media/KamparK_1_159.jpg,media/KamparK_4_159.jpg
160,KK0020BT,MERANTI JIRAK,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,95,38,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0644459,100.7780897,409.1262601,9,-,-,-,Viki Hedro,4/11/21 12:20,20000,"23937,92968",-,Chave et al. 2014,media/KamparK_3_160.jpg,media/KamparK_2_160.jpg,media/KamparK_1_160.jpg,media/KamparK_4_160.jpg
161,KK0021BT,ANTANGUR/TANGU,Calophyllum spp,Pohon Dewasa,icon/mature_tree.svg,-,90,29,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0646186,100.7780891,408.7283819,9,-,-,-,Viki Hendro,4/11/21 14:04,20000,"15898,54936",-,Chave et al. 2014,media/KamparK_3_161.jpg,media/KamparK_2_161.jpg,media/KamparK_1_161.jpg,media/KamparK_4_161.jpg
162,KK0022BT,GOLOWAN,-,Pohon Dewasa,icon/mature_tree.svg,-,65,20,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0646492,100.7781214,404.4730399,9,-,-,-,Viki Hedro,4/11/21 14:13,20000,"4555,675687",-,Brown. 1997,media/KamparK_3_162.jpg,media/KamparK_2_162.jpg,media/KamparK_1_162.jpg,media/KamparK_4_162.jpg
163,KK0023BT,MERANTI GIRAK,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,49,21,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0646545,100.778114,416.8289456,9,-,-,-,Viki Hedro,4/11/21 14:28,20000,"3685,10697",-,Chave et al. 2014,media/KamparK_3_163.jpg,media/KamparK_2_163.jpg,media/KamparK_1_163.jpg,media/KamparK_4_163.jpg
164,KK0024BT,LALAN,Santiria laevigata,Pohon Dewasa,icon/mature_tree.svg,Least Concern,100,24,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0644669,100.7780866,414.4200548,9,-,-,-,Viki Hedro,4/11/21 14:39,20000,"15369,85075",-,Chave et al. 2014,media/KamparK_3_164.jpg,media/KamparK_2_164.jpg,media/KamparK_1_164.jpg,media/KamparK_4_164.jpg
165,KK0025BT,KOMPE,Koompassia Malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,50,18,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0648466,100.7780497,421.4971318,9,-,-,-,Viki Hedro,4/11/21 14:51,20000,"4671,481079",-,Chave et al. 2014,media/KamparK_3_165.jpg,media/KamparK_2_165.jpg,media/KamparK_1_165.jpg,media/KamparK_4_165.jpg
166,KK0026BT,MERANTI,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,70,27,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0649454,100.7780674,395.3938359,9,-,-,-,Viki Hedro,4/11/21 15:02,20000,"9448,08359",-,Chave et al. 2014,media/KamparK_3_166.jpg,media/KamparK_2_166.jpg,media/KamparK_1_166.jpg,media/KamparK_4_166.jpg
167,KK0027BT,MODANG BUKIT,Alseodaphne spp,Pohon Dewasa,icon/mature_tree.svg,-,41,18,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0651218,100.7781062,423.7047352,9,-,-,-,Viki Hedro,4/11/21 15:32,20000,"2206,208545",-,Chave et al. 2014,media/KamparK_3_167.jpg,media/KamparK_2_167.jpg,media/KamparK_1_167.jpg,media/KamparK_4_167.jpg
168,KK0028BT,KOMPE,Koompassia Malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,49,18,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0682274,100.7794216,411.3047058,9,-,-,-,Viki Hedro,4/11/21 15:51,20000,"4490,843223",-,Chave et al. 2014,media/KamparK_3_168.jpg,media/KamparK_2_168.jpg,media/KamparK_1_168.jpg,media/KamparK_4_168.jpg
169,KK0029BT,PITATAR,ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data deficient,73,19,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.068143,100.7797593,399.3640077,9,-,-,-,Viki Hedro,4/11/21 15:59,20000,"10001,66492",-,Chave et al. 2014,media/KamparK_3_169.jpg,media/KamparK_2_169.jpg,media/KamparK_1_169.jpg,media/KamparK_4_169.jpg
170,KK0030BT,MERANTI PIRANG,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,76,38,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0682471,100.7796344,405.4139204,9,-,-,-,Jono Pratama,4/11/21 16:12,20000,"15485,25072",-,Chave et al. 2014,media/KamparK_3_170.jpg,media/KamparK_2_170.jpg,media/KamparK_1_170.jpg,media/KamparK_4_170.jpg
171,KK0031BT,MERANTI BUNGA,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,44,23,Hutan Kemasyarakatan Batu Tilam,mineral,BATU TILAM,-0.0682025,100.7798406,395.2940388,9,-,-,-,Viki Hedro,4/11/21 16:27,20000,"3264,128982",-,Chave et al. 2014,media/KamparK_3_171.jpg,media/KamparK_2_171.jpg,media/KamparK_1_171.jpg,media/KamparK_4_171.jpg
172,KK0141DS,Ubar,-,Pohon Dewasa,icon/mature_tree.svg,-,40,15,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2175181,101.0067783,317.5385265,9,-,-,-,Hanizar,5/11/21 10:56,20000,"1333,809436",-,Brown. 1997,media/KamparK_3_172.jpg,media/KamparK_2_172.jpg,media/KamparK_1_172.jpg,media/KamparK_4_172.jpg
173,KK0142DS,Arang arang,Diosppyros siamang,Pohon Dewasa,icon/mature_tree.svg,-,41,20,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2182967,101.0067837,344.3397962,9,-,-,-,Hanizar,5/11/21 11:02,20000,"2385,309217",-,Chave et al. 2014,media/KamparK_3_173.jpg,media/KamparK_2_173.jpg,media/KamparK_1_173.jpg,media/KamparK_4_173.jpg
174,KK0143DS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,35,17,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2182967,101.0067833,344.3397962,9,-,-,-,Hanizar,5/11/21 11:07,50000,"1554,677413",-,Chave et al. 2014,media/KamparK_3_174.jpg,media/KamparK_2_174.jpg,media/KamparK_1_174.jpg,media/KamparK_4_174.jpg
175,KK0144DS,Medang,Alseodaphne spp,Pohon Dewasa,icon/mature_tree.svg,-,40,18,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.21789,101.0071617,414.9141269,9,-,-,-,Hanizar,5/11/21 11:12,20000,"2102,391427",-,Chave et al. 2014,media/KamparK_3_175.jpg,media/KamparK_2_175.jpg,media/KamparK_1_175.jpg,media/KamparK_4_175.jpg
176,KK0145DS,Kelakok ,Anacardia ceylanicum,Pohon Muda,icon/young_tree.svg,-,25,21,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2176783,101.00703,404.2933587,9,-,-,-,Hanizar,5/11/21 11:20,50000,"406,1348236",-,Brown. 1997,media/KamparK_3_176.jpg,media/KamparK_2_176.jpg,media/KamparK_1_176.jpg,media/KamparK_4_176.jpg
177,KK0146DS,Medang,Alseodaphne spp,Pohon Muda,icon/young_tree.svg,-,30,18,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2175364,101.0069562,398.1255994,9,-,-,-,Hanizar,5/11/21 11:30,50000,"1199,038597",-,Chave et al. 2014,media/KamparK_3_177.jpg,media/KamparK_2_177.jpg,media/KamparK_1_177.jpg,media/KamparK_4_177.jpg
178,KK0147DS,Dara dara,Myristica spp,Pohon Muda,icon/young_tree.svg,-,38,25,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2172399,101.0065872,293.5132269,9,-,-,-,Hanizar,5/11/21 11:37,50000,"2213,24988",-,Chave et al. 2014,media/KamparK_3_178.jpg,media/KamparK_2_178.jpg,media/KamparK_1_178.jpg,media/KamparK_4_178.jpg
179,KK0148DS,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,90,30,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2172399,101.0065877,293.5132269,9,-,-,-,Hanizar,5/11/21 11:42,20000,"24225,39705",-,Chave et al. 2014,media/KamparK_3_179.jpg,media/KamparK_2_179.jpg,media/KamparK_1_179.jpg,media/KamparK_4_179.jpg
180,KK0149DS,Kolek,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,70,37,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2172329,101.0065204,284.1908838,9,-,-,-,Hanizar,5/11/21 11:48,20000,"15578,96412",-,Chave et al. 2014,media/KamparK_3_180.jpg,media/KamparK_2_180.jpg,media/KamparK_1_180.jpg,media/KamparK_4_180.jpg
181,KK0150DS,Blam saminai ,Palaquium hexandrum,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,110,45,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.217187,101.0062321,275.166587,9,-,-,-,Hanizar,5/11/21 11:56,20000,"32834,51631",-,Chave et al. 2014,media/KamparK_3_181.jpg,media/KamparK_2_181.jpg,media/KamparK_1_181.jpg,media/KamparK_4_181.jpg
182,KK0151DS,Balam mera,Palaquium hexandrum,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,41,27,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2171056,101.0063241,276.3462036,9,-,-,-,Hanizar,5/11/21 12:17,20000,"2905,104842",-,Chave et al. 2014,media/KamparK_3_182.jpg,media/KamparK_2_182.jpg,media/KamparK_1_182.jpg,media/KamparK_4_182.jpg
183,KK0152DS,Semangko,Citrullus lanatus,Pohon Muda,icon/young_tree.svg,-,27,12,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2170901,101.006269,216.1996448,9,-,-,-,Hanizar,5/11/21 12:28,50000,"493,4377033",-,Brown. 1997,media/KamparK_3_183.jpg,media/KamparK_2_183.jpg,media/KamparK_1_183.jpg,media/KamparK_4_183.jpg
184,KK0153DS,Meranti kapur,Shorea spp,Pohon Dewasa,icon/mature_tree.svg,-,50,35,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2176017,101.00726,538.4600787,9,-,-,-,Hanizar,5/11/21 12:46,20000,"6311,043575",-,Chave et al. 2014,media/KamparK_3_184.jpg,media/KamparK_2_184.jpg,media/KamparK_1_184.jpg,media/KamparK_4_184.jpg
185,KK0154DS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,35,22,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.21731,101.0071117,546.2441359,9,-,-,-,Hanizar,5/11/21 12:52,50000,"1999,524262",-,Chave et al. 2014,media/KamparK_3_185.jpg,media/KamparK_2_185.jpg,media/KamparK_1_185.jpg,media/KamparK_4_185.jpg
186,KK0155DS,Keranji,Dialium Kunstleri,Pohon Muda,icon/young_tree.svg,Near Threatened,38,20,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2172206,101.006786,486.7956637,9,-,-,-,Hanizar,5/11/21 12:56,50000,"2833,360214",-,Chave et al. 2014,media/KamparK_3_186.jpg,media/KamparK_2_186.jpg,media/KamparK_1_186.jpg,media/KamparK_4_186.jpg
187,KK0157DS,Meanti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,33,19,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2175209,101.0068109,470.0672001,9,-,-,-,Hanizar,5/11/21 13:03,50000,"1544,913059",-,Chave et al. 2014,media/KamparK_3_187.jpg,media/KamparK_2_187.jpg,media/KamparK_1_187.jpg,media/KamparK_4_187.jpg
188,KK0158DS,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,80,35,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.21725,101.0065983,340.6383882,9,-,-,-,Hanizar,5/11/21 13:09,20000,"22374,9074",-,Chave et al. 2014,media/KamparK_3_188.jpg,media/KamparK_2_188.jpg,media/KamparK_1_188.jpg,media/KamparK_4_188.jpg
189,KK0159DS,Meranti kapur,Shorea spp,Pohon Muda,icon/young_tree.svg,-,25,15,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2171526,101.0067908,273.528973,9,-,-,-,Hanizar,5/11/21 13:19,50000,"713,4200076",-,Chave et al. 2014,media/KamparK_3_189.jpg,media/KamparK_2_189.jpg,media/KamparK_1_189.jpg,media/KamparK_4_189.jpg
190,KK0160DS,Tungkal,-,Pohon Muda,icon/young_tree.svg,-,28,19,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2172439,101.0067825,269.3000667,9,-,-,-,Hanizar,5/11/21 13:23,50000,"540,9932253",-,Brown. 1997,media/KamparK_3_190.jpg,media/KamparK_2_190.jpg,media/KamparK_1_190.jpg,media/KamparK_4_190.jpg
191,KK0156DS,Kolek,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,43,24,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2174262,101.0066203,479.8624944,9,-,-,-,Hanizar,5/11/21 13:01,20000,"3944,199899",-,Chave et al. 2014,media/KamparK_3_191.jpg,media/KamparK_2_191.jpg,media/KamparK_1_191.jpg,media/KamparK_4_191.jpg
192,KK0161DS,Kolek,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,20,17,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2172152,101.006796,274.262141,9,-,-,-,Hanizar,5/11/21 13:27,50000,"632,2240597",-,Chave et al. 2014,media/KamparK_3_192.jpg,media/KamparK_2_192.jpg,media/KamparK_1_192.jpg,media/KamparK_4_192.jpg
193,KK0162DS,Sendok sendok,Endosppermum spp,Pohon Dewasa,icon/mature_tree.svg,-,40,26,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2171505,101.0069652,275.6789632,9,-,-,-,Hanizar,5/11/21 13:31,20000,"1882,899828",-,Chave et al. 2014,media/KamparK_3_193.jpg,media/KamparK_2_193.jpg,media/KamparK_1_193.jpg,media/KamparK_4_193.jpg
194,KK0163DS,Pematasan,Pangium edule,Pohon Muda,icon/young_tree.svg,Least Concern,30,10,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,EESA SIABU,0.2175652,101.0071553,432.3515731,9,-,-,-,Hanizar,5/11/21 13:36,50000,"603,8709841",-,Chave et al. 2014,media/KamparK_3_194.jpg,media/KamparK_2_194.jpg,media/KamparK_1_194.jpg,media/KamparK_4_194.jpg
195,KK0164DS,Medang ,Alseodaphne spp,Pohon Dewasa,icon/mature_tree.svg,-,42,27,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2169055,101.0069393,301.1525072,9,-,-,-,Hanizar,5/11/21 13:39,20000,"3435,106116",-,Chave et al. 2014,media/KamparK_3_195.jpg,media/KamparK_2_195.jpg,media/KamparK_1_195.jpg,media/KamparK_4_195.jpg
196,KK0166DS,Keranji,Dialium Kunstleri,Pohon Muda,icon/young_tree.svg,Near Threatened,32,17,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2171749,101.0065299,297.3000786,9,-,-,-,Hanizar,5/11/21 13:51,50000,"1728,740633",-,Chave et al. 2014,media/KamparK_3_196.jpg,media/KamparK_2_196.jpg,media/KamparK_1_196.jpg,media/KamparK_4_196.jpg
197,KK0167DS,Medang,Alseodaphne spp,Pohon Muda,icon/young_tree.svg,-,32,17,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2171463,101.0065282,291.3353872,9,-,-,-,Hanizar,5/11/21 13:57,50000,"1286,226384",-,Chave et al. 2014,media/KamparK_3_197.jpg,media/KamparK_2_197.jpg,media/KamparK_1_197.jpg,media/KamparK_4_197.jpg
198,KK0168DS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,28,18,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2173253,101.0065957,299.3414267,9,-,-,-,Hanizar,5/11/21 14:02,50000,"1063,407603",-,Chave et al. 2014,media/KamparK_3_198.jpg,media/KamparK_2_198.jpg,media/KamparK_1_198.jpg,media/KamparK_4_198.jpg
199,KK0169DS,Penatasan,Pangium edule,Pohon Muda,icon/young_tree.svg,Least Concern,20,13,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIANBU,0.2173383,101.0066217,299.3414267,9,-,-,-,Hanizar,5/11/21 14:04,50000,"353,527121",-,Chave et al. 2014,media/KamparK_3_199.jpg,media/KamparK_2_199.jpg,media/KamparK_1_199.jpg,media/KamparK_4_199.jpg
200,KK0170DS,Keranji,Dialium Kunstleri,Pohon Muda,icon/young_tree.svg,Near Threatened,19,10,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2173045,101.0063673,294.495364,9,-,-,-,Hanizar,5/11/21 14:08,50000,"372,2939373",-,Chave et al. 2014,media/KamparK_3_200.jpg,media/KamparK_2_200.jpg,media/KamparK_1_200.jpg,media/KamparK_4_200.jpg
201,KK0171DS,Durian,Durio zibethinus,Pohon Muda,icon/young_tree.svg,-,23,14,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2173198,101.0062114,288.1825175,9,-,-,-,Hanizar,5/11/21 14:12,50000,"504,9579806",-,Chave et al. 2014,media/KamparK_3_201.jpg,media/KamparK_2_201.jpg,media/KamparK_1_201.jpg,media/KamparK_4_201.jpg
202,KK0172DS,Kolek,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,27,18,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2170248,101.0059888,280.9513455,9,-,-,-,Hanizar,5/11/21 14:16,50000,"1200,909701",-,Chave et al. 2014,media/KamparK_3_202.jpg,media/KamparK_2_202.jpg,media/KamparK_1_202.jpg,media/KamparK_4_202.jpg
203,KK0173DS,Meranti,Shorea spp,Pohon Muda,icon/young_tree.svg,-,30,18,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.217242,101.0063158,286.4661128,9,-,-,-,Hanizar,5/11/21 14:20,50000,"1216,71251",-,Chave et al. 2014,media/KamparK_3_203.jpg,media/KamparK_2_203.jpg,media/KamparK_1_203.jpg,media/KamparK_4_203.jpg
204,KK0174DS,Petai,Parkia sppeciosa,Pohon Muda,icon/young_tree.svg,Least Concern,18,15,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2173757,101.0063061,269.8926219,9,-,-,-,Hanizar,5/11/21 14:22,50000,"287,8438892",-,Chave et al. 2014,media/KamparK_3_204.jpg,media/KamparK_2_204.jpg,media/KamparK_1_204.jpg,media/KamparK_4_204.jpg
205,KK0175DS,Pitatal,ochanostachys amentacea,Pohon Muda,icon/young_tree.svg,Data deficient,18,13,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2172994,101.0062762,289.4355363,9,-,-,-,Hanizar,5/11/21 14:26,50000,"449,0587931",-,Chave et al. 2014,media/KamparK_3_205.jpg,media/KamparK_2_205.jpg,media/KamparK_1_205.jpg,media/KamparK_4_205.jpg
206,KK0176DS,Semangko,Citrullus lanatus,Pohon Dewasa,icon/mature_tree.svg,-,50,25,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2173467,101.006285,289.4355363,9,-,-,-,Hanizar,5/11/21 14:35,20000,"2345,719717",-,Brown. 1997,media/KamparK_3_206.jpg,media/KamparK_2_206.jpg,media/KamparK_1_206.jpg,media/KamparK_4_206.jpg
207,KK0177DS,Krmpas,Koompassia Malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,50,32,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2171285,101.0061856,307.1491817,9,-,-,-,Hanizar,5/11/21 14:40,20000,"8190,963827",-,Chave et al. 2014,media/KamparK_3_207.jpg,media/KamparK_2_207.jpg,media/KamparK_1_207.jpg,media/KamparK_4_207.jpg
208,KK0178DS,Tampui,Baccaurea macrocarpa,Pohon Muda,icon/young_tree.svg,-,30,18,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2171086,101.0061874,305.8882668,9,-,-,-,Hanizar,5/11/21 14:44,50000,"1044,012424",-,Chave et al. 2014,media/KamparK_3_208.jpg,media/KamparK_2_208.jpg,media/KamparK_1_208.jpg,media/KamparK_4_208.jpg
209,KK0179DS,Mentangur,Calophyllum spp,Pohon Muda,icon/young_tree.svg,-,20,13,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,Desa siabu,0.2171221,101.0060984,290.0191841,9,-,-,-,Hanizar,5/11/21 14:47,50000,"385,6514234",-,Chave et al. 2014,media/KamparK_3_209.jpg,media/KamparK_2_209.jpg,media/KamparK_1_209.jpg,media/KamparK_4_209.jpg
210,KK0180DS,Siminai,Madhuca crassipes,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,45,26,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2171221,101.0060984,290.0191841,9,-,-,-,Hanizar,5/11/21 14:52,20000,"51857545,57",-,Chave et al. 2014,media/KamparK_3_210.jpg,media/KamparK_2_210.jpg,media/KamparK_1_210.jpg,media/KamparK_4_210.jpg
211,KK0181DS,Seribu rantai,-,Pohon Dewasa,icon/mature_tree.svg,-,40,27,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2170222,101.0059812,275.1198061,9,-,-,-,Hanizar,5/11/21 14:55,20000,"1333,809436",-,Brown. 1997,media/KamparK_3_211.jpg,media/KamparK_2_211.jpg,media/KamparK_1_211.jpg,media/KamparK_4_211.jpg
212,KK0182DS,Kolek,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,41,21,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.217429,101.005965,293.3683128,9,-,-,-,Hanizar,5/11/21 15:00,20000,"3154,877061",-,Chave et al. 2014,media/KamparK_3_212.jpg,media/KamparK_2_212.jpg,media/KamparK_1_212.jpg,media/KamparK_4_212.jpg
213,KK0165DS,Sirpasir,-,Pohon Dewasa,icon/mature_tree.svg,-,41,24,Hutan Kemasyarakatan Koperasi Harapan Baru,mineral,DESA SIABU,0.2179327,101.0070233,458.8806147,9,-,-,-,Hanizar,5/11/21 13:44,20000,"1419,793439",-,Brown. 1997,media/KamparK_3_213.jpg,media/KamparK_2_213.jpg,media/KamparK_1_213.jpg,media/KamparK_4_213.jpg
